title,style,score,profiles,actors,down_url,year,country,cover,director
2018年动画喜剧《精灵旅社3：疯狂假期》BD中英双字幕,喜剧/动画/奇幻,"6.9/10 from 30,105 users",[''],"['\u3000亚当·桑德勒 Adam Sandler ', '凯瑟琳·哈恩 Kathryn Hahn', '史蒂夫·布西密 Steve Buscemi', '赛琳娜·戈麦斯 Selena Gomez', '阿什·布林克夫 Asher Blinkoff', '梅尔·布鲁克斯 Mel Brooks', '科甘-迈克尔·凯 Keegan-Michael Key', '安迪·萨姆伯格 Andy Samberg', '法兰·德瑞雪 Fran Drescher', '大卫·斯佩德 David Spade', '凯文·詹姆斯 Kevin James', '莫莉·香侬 Molly Shannon', '格恩迪·塔塔科夫斯基 Genndy Tartakovsky', '乔·怀特 Joe Whyte', '克莉丝汀·泰根 Chrissy Teigen', '乔·乔纳斯 Joe Jonas', '吉姆·加菲根 Jim Gaffigan']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:3141/阳光电影www.ygdy8.com.精灵旅社3：疯狂假期.HD.720p.韩版中英双字.mkv'],2018,美国,https://extraimage.net/images/2018/09/18/0b79c98c29284727e54ceab7ca013e2f.jpg,格恩迪·塔塔科夫斯基 Genndy Tartakovsky
2018年爱情《橘子酱男孩》BD日语中字,爱情,5.0/10 from 435 users,[''],"['\u3000樱井日奈子 Hinako Sakurai ', '吉泽亮 Yoshizawa Ryo', '佐藤大树 Taiki Sato', '优希美青 Mio Yuki', '藤原季节 Kisetsu Fujiwara', '远藤新菜 Nina Endô', '竹财辉之助 Terunosuke Takezai', '寺胁康文 Yasufumi Terawaki', '筒井道隆 Michitaka Tsutsui', '谷原章介 Shôsuke Tanihara', '檀丽 Rei Dan', '中山美穗 Miho Nakayama']",['ftp://ygdy8:ygdy8@yg90.dydytt.net:8397/阳光电影www.ygdy8.com.橘子酱男孩.BD.720p.日语中字.mkv'],2018,日本,https://extraimage.net/images/2018/09/21/e25c593ae06bf99609247eced51952e3.jpg,广木隆一 Ryuichi Hiroki
2018年喜剧《德鲁大叔/街头祖霸王》BD中英双字幕,喜剧/运动,"7.1/10 from 2,729 users",[''],"['\u3000凯里·欧文 Kyie Irving ', '里尔·莱尔·哈瓦瑞 Lil Rel Howery', ""沙奎尔·奥尼尔 Shaquille O'Neal"", '克里斯·韦伯 Chris Webber', '雷吉·米勒 Reggie Miller', '内特·罗宾逊 Nate Robinson', '丽萨·莱斯利 Lisa Leslie', '埃丽卡·阿什 Erica Ash', '蒂凡尼·哈迪斯 Tiffany Haddish', '尼克·克罗尔 Nick Kroll', '迈克·艾普斯 Mike Epps', 'J·B·斯穆夫 J.B. Smoove', '亚当·拉扎尔-怀特 Adam Lazarre-White', '比尔·沃尔顿 Bill Walton', '乔治·格文 George Gervin', '史蒂夫·纳什 Steve Nash', '迪肯贝·穆托姆博 Dikembe Mutombo', '宁宁·利克斯 NeNe Leakes', '特伦斯·罗斯摩尔 Terence Rosemore', '德韦恩·博伊德 Dwayne Boyd', '以利亚·埃弗雷特 Elijah Everett', '盖奇·劳森 Gage Lawson']",['ftp://ygdy8:ygdy8@yg72.dydytt.net:8283/阳光电影www.ygdy8.com.德鲁大叔.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/09/20/8f6d3782338818aee833f6ba82031997.jpg,查尔斯·斯通三世 Charles Stone III
2018年悬疑剧情《道高一丈》HD国语中英双字,剧情/犯罪/悬疑,"5.2/10 from 4,045 users",[''],"['\u3000聂远 Yuan Nie ', '谭凯 Kai Tan', '徐露 Lu Xu', '于明加 Mingjia Yu', '曲高位 Gaowei Qu', '张陆 Lu Zhang', '程煜 Yu Cheng', '宋春丽 Chunli Song', '刘小宁 Xiaoning Liu', '石兆琪 Zhaoqi Shi', '董博睿 Borui Dong', '彭凌 Ling Peng', '刘泳希 Yongxi Liu', '王志刚 Zhigang Wang', '史光辉 Guanghui Shi', '袁满 Man Yuan']",['ftp://ygdy8:ygdy8@yg90.dydytt.net:8396/阳光电影www.ygdy8.com.道高一丈.HD.720p.国语中英双字.mkv'],2018,中国,https://extraimage.net/images/2018/09/20/32b3489d4f44393a1295f4c7e6d2aa84.jpg,姜凯阳 Kaiyang Jiang
2018年科幻惊悚《人类清除计划4》BD中英双字幕,科幻/犯罪/惊悚,5.5/10 from 468 users,[''],"[""\u3000伊兰·诺尔 Y'lan Noel "", '莱克斯·斯科特·戴维斯 Lex Scott Davis', '乔瓦恩·韦德 Joivan Wade', '马加 Mugga', '帕奇·德拉奇 Patch Darragh', '玛丽莎·托梅 Marisa Tomei', '劳伦·维勒斯 Lauren Vélez', '克丽丝滕·索利斯 Kristen Solis', '莫·麦克雷 Mo McRae', '史蒂夫·哈里斯 Steve Harris', '米切尔·爱德华兹 Mitchell Edwards', '伊恩·布莱克曼 Ian Blackman', '梅罗妮·迪亚兹 Melonie Diaz', '迪德尔•古德温 Deidre Goodwin', '丽维·陈 Levy Tran', '阿兰·皮特鲁塞泽维斯基 Alan Pietruszewski', '洛根·克劳福德 Logan Crawford', '约翰·麦克金蒂 John P. McGinty']",['ftp://ygdy8:ygdy8@yg72.dydytt.net:8282/阳光电影www.ygdy8.com.人类清除计划4.BD.720p.中英双字幕.mkv'],2018,美国,https://lookimg.com/images/2018/09/18/MphLn.jpg,杰拉德·麦克穆雷 Gerard McMurray
2018年惊悚剧情《特工/北风/北寒谍战》BD韩语中字,剧情/惊悚,"7.7/10 from 1,919 users",[''],"['\u3000黄政民 Jeong-min Hwang ', '李圣旻 Sung-min Lee', '赵震雄 Jin-woong Jo', '朱智勋 Ji-hun Ju']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:3139/阳光电影www.ygdy8.com.特工.BD.720p.韩语中字.mkv'],2018,韩国,https://extraimage.net/images/2018/09/19/ff67e0f8d61186e7712fef26d3e7130e.jpg,尹钟彬 Jong-bin Yoon
2018年奇幻动作《与神同行2：因与缘》BD韩语中字,动作/奇幻,"7.6/10 from 2,921 users",[''],"['\u3000河正宇 Jung-woo Ha ', '朱智勋 Ji-hun Ju', '马东锡 Tong-Seok Ma', '金香起 Hyang-ki Kim', '李政宰 Jung-Jae Lee', '赵汉哲 Han-chul Jo', '金明坤 Myung-gon Kim', '金东旭 Dong-wook Kim', '郑惟安 Yoo-ahn Jung', '都暻秀 Kyung-soo Doh']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:4092/阳光电影www.ygdy8.com.与神同行2：因与缘.BD.720p.韩语中字.mkv'],2018,韩国,https://extraimage.net/images/2018/09/19/a88b8ed84654ede5d16540b7e9ddd544.jpg,金容华 Yong-hwa Kim
2018年动作悬疑《魔女》BD韩语中字,动作/悬疑,"5.8/10 from 1,341 users",[''],"['\u3000金多美 Kim Da-mi ', '赵敏修 Min-su Jo', '朴熙顺 Hee soon Park', '崔宇植 Woo-Sik Choi', '高敏詩 Min-si Go', '吳美姬 Mi-hee Oh', '崔政宇 Jung-woo Choi', '多恩 Daeun', '金秉玉 Byeong-ok Kim', '李柱元 Lee Ju-won', '金河娜 Ha-na Kim', '李基英 Ki-young Lee', '权泰元 Tae-won Kwon', '李时勋 Si-hoon Lee', '白承哲 Seung-chul Baek', '袁民奎 Woo Min-kyu', '金宗勳 Kim Jong-hoon', '徐翰杰 Han-gyeol Seo']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:3138/阳光电影www.ygdy8.com.魔女.BD.720p.韩语中字.mkv'],2018,韩国,https://extraimage.net/images/2018/09/18/7bc5905877283eb8546547f456b416f6.jpg,朴勋政 Hoon-jung Park
2018年动作喜剧《唐人街探案2》BD国语中字,喜剧/动作/犯罪/悬疑,"6.7/10 from 417,958 users",[''],"['\u3000王宝强 Baoqiang Wang ', '刘昊然 Haoran Liu', '肖央 Yang Xiao', '刘承羽 Natasha Liu Bordizzo', '尚语贤 Yuxian Shang', '王迅 Xun Wang', '妻夫木聪 Satoshi Tsumabuki', '迈克尔·皮特 Michael Pitt', '白灵 Ling Bai', '元华 Wah Yuen', '曾江 Kenneth Tsang', '王成思 Chengsi Wang', '杨金赐 Jinci Yang', '范湉湉 Tiantian Fan', '佟丽娅 Liya Tong', '陈思诚 Sicheng Chen']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8294/阳光电影www.ygdy8.com.唐人街探案2.BD.720p.国语中字.mkv'],2018,中国,http://www.imageto.org/images/Mbj1t.jpg,陈思诚 Sicheng Chen
2018年惊悚动作《心甘情愿/谍影丽人》BD中英双字幕,动作/犯罪/惊悚,7.1/10 from 310 users,[''],"['\u3000阿莉雅·布哈特 Alia Bhatt ', '维杰·卡沙尔 Vicky Kaushal', '杰德普.阿赫拉瓦迪 Jaideep Ahlawat', 'Soni Razdan', '拉吉特·卡普尔 Rajit Kapoor', '什沙尔·夏尔马 Shishir Sharma']",['ftp://ygdy8:ygdy8@yg90.dydytt.net:8394/阳光电影www.ygdy8.com.心甘情愿.BD.720p.中英双字幕.mkv'],2018,印度,https://extraimage.net/images/2018/09/04/152a69497588274c529b568159ef2693.jpg,梅克纳·古勒扎尔 Meghna Gulzar
2018年科幻动作《巨齿鲨/极悍巨鲨》HD韩版中字,动作/科幻/惊悚,"5.8/10 from 1,341 users",[''],"['\u3000杰森·斯坦森 Jason Statham ', '李冰冰 Bingbing Li', '雷恩·威尔森 Rainn Wilson', '鲁比·罗丝 Ruby Rose', '赵文瑄 Winston Chao', '佩吉·肯尼迪 Page Kennedy', '杰西卡·麦克娜美 Jessica McNamee', '奥拉维尔·达里·奥拉夫松 Ólafur Darri Ólafsson', '罗伯特·泰勒 Robert Taylor', '蔡书雅 Sophia Cai', '丘增 Masi Oka', '克利夫·柯蒂斯 Cliff Curtis', '安佑森 Yoson An', '罗伯·基帕-威廉姆斯 Rob Kipa-Williams', '维他亚·潘斯林加姆 Vithaya Pansringarm', '安得烈·格兰杰 Andrew Grainger', '蒂姆·王 Tim Wong', '史蒂文·A·戴维斯 Steven A. Davis', '托万达·马尼莫 Tawanda Manyimo', '买红妹 Hongmei Mai']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:3137/阳光电影www.ygdy8.com.巨齿鲨.HD.720p.韩版中字.mkv'],2018,美国/中国/中国香港,https://extraimage.net/images/2018/09/18/344c1d5d4591da0a5fa6b2f82721859a.jpg,乔·德特杜巴 Jon Turteltaub
2018年悬疑惊悚《目击者/致命目击》BD韩语中字,悬疑/惊悚,"5.8/10 from 1,341 users",[''],"['\u3000李星民 Sung-min Lee ', '金相浩 Sang-ho Kim', '陈庆 Jin Gyeong', '郭时旸 Si-yang Kwak', '朴春 Park Bom', '金成钧 Sung-Kyun Kim', '李民雄 Min-woong Lee', '延济旭 Je-wook Yun', '申承焕 Seung-hwan Sin', '李载宇 Jae-woo Lee', '裴贞华 Bae Jeong-hwa', '郑侑敏 Yoo-min Jung', '黄英熙 Young-hee Hwang', '孙钟学 Jong-Hak Son', '李相熹 Jang-yoo Lee', '金子英 Kim Ja-yeong', '朴成根 Park Sung-geun']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:7293/阳光电影www.ygdy8.com.目击者.BD.720p.韩语中字.mkv'],2018,韩国,https://extraimage.net/images/2018/09/17/a3e638459dd12615239e2d15415c1de8.jpg,曹圭章 Kyu-jang Cho
2018年动作《讨债人》BD中英双字幕,动作/犯罪,6.2/10 from 267 users,[''],"['\u3000斯科特·阿金斯 Scott Adkins ....French ', '路易·曼迪勒 Louis Mandylor', '托尼·托德 Tony Todd', 'Essam Ferris ....The Serb', ""Rustic Bodomov ....Manno's Sidekick #2"", 'Alexa Bondar ....Bikini Girl', 'Rachel Brann ....Amanda', 'Kasmira Buchanan ....Burlesque', 'Danice Cabanela ....Jeanette', 'Brian Carroll ....Background LAPD', 'Katherine Castillo ....Waitress', 'Sean Crampton ....Bill', 'Esteban Cueto ....Manno', ""Michael DeCamp ....Manno's Sidekick #3 (as Mike Decamp)"", 'Jamal Duff ....2 Bits', 'John Duff ....Lenny (as Big John Duff)', 'Sara Finley ....Lola', ""Gene Freeman ....Barbosa's Thug #5"", 'Justin Gant ....Ollie', 'Nihan Gur ....Angela', 'Robert Hallak ....Gordon Karp', 'Grant Harling ....Crisp']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8293/阳光电影www.ygdy8.com.讨债人.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/09/13/801fd36f1f693e677b7a33576e811ee9.jpg,杰西·约翰逊 Jesse V. Johnson
2018年动画奇幻《风语咒》HD国语无字,动画/奇幻,"7.0/10 from 31,726 users",[''],"['\u3000路知行 Zhixing Lu ', '阎萌萌 Mengmeng Yan', '褚珺 Jun Chu', '边江 Bian Jiang', '山新 Shan Xin', '郭政建 Zhengjian Guo', '张震 Zhen Zhang', '苗壮 Zhuang Miao', '王冠南 Guannan Wang', '张博恒 Fuhuan Zhang', '惠龙 Long Hui', '王凯 Kai Wang', '苏俣 Yu Su', '白雪岑 Xuecen Bai', '赵述仁 Shuren Zhao', '刘梓乾 Ziqian Liu', '王思琦 Siqi Wang', '刘美奂 Meihuan Liu']",['ftp://ygdy8:ygdy8@yg72.dydytt.net:8280/阳光电影www.ygdy8.com.风语咒.HD.720p.国语无字.mkv'],2018,中国,https://extraimage.net/images/2018/09/17/6d3eb6ec507dc1f14f6b7486787b6325.jpg,刘阔 Kuo Liu
2018年科幻动作《游侠索罗：星球大战外传》BD国英双语双字,动作/科幻/冒险,"7.0/10 from 22,872 users",[''],"['\u3000阿尔登·埃伦瑞奇 Alden Ehrenreich ', '艾米莉亚·克拉克 Emilia Clarke', '伍迪·哈里森 Woody Harrelson', '唐纳德·格洛弗 Donald Glover', '保罗·贝坦尼 Paul Bettany', '乔纳斯·索塔莫 Joonas Suotamo', '菲比·沃勒-布里奇 Phoebe Waller-Bridge', '沃维克·戴维斯 Warwick Davis', '坦迪·牛顿 Thandie Newton', '克林特·霍华德 Clint Howard', '伊安·肯尼 Ian Kenny', '理查德·迪克森 Richard Dixon']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8291/阳光电影www.ygdy8.com.游侠索罗：星球大战外传.BD.720p.国英双语双字.mkv'],2018,美国,https://extraimage.net/images/2018/09/11/1a3d86b25760ffd7fa6fa337cef2e9bc.jpg,朗·霍华德 Ron Howard
2018年剧情运动《奇迹赛季》BD中英双字幕,剧情/运动,,[''],"['\u3000海伦·亨特 Helen Hunt ', '提拉·斯考比 Tiera Skovbye', '艾琳·莫里亚蒂 Erin Moriarty', '达妮卡·亚罗什 Danika Yarosh', '贾森·加里-斯坦福德 Jason Gray-Stanford', '威廉·赫特 William Hurt', '博尔克利·杜菲尔德 Burkely Duffield', '丽贝卡·斯塔巴 Rebecca Staab', '内斯塔·库珀 Nesta Cooper', '贝利·斯科德里 Bailey Skodje', '娜塔利·夏普 Natalie Sharp', '阿瓦·格雷斯·库珀 Ava Grace Cooper', '拉丽莎·阿尔布开克 Larissa Albuquerque', '莉莲·道塞特-罗奇 Lillian Doucet-Roche', '肖恩·麦克纳马拉 Sean McNamara', '吉丽安·法尔给 Jillian Fargey', '史蒂文·里奇蒙德 Steven Richmond']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:7291/阳光电影www.ygdy8.com.奇迹赛季.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/09/13/83346cb3dbf6f94794000a15649b8027.jpg,肖恩·麦克纳马拉 Sean McNamara
2018年尼古拉斯·凯奇动作《曼蒂/曼迪》BD中英双字幕,动作/惊悚,6.4/10 from 558 users,[''],"['\u3000尼古拉斯·凯奇 Nicolas Cage ', '安德丽亚·瑞斯波罗格 Andrea Riseborough', '莱纳斯·罗彻 Linus Roache', '比尔·杜克 Bill Duke', '理查德·布雷克 Richard Brake', 'Clément Baronnet', '奈德·丹内利 Ned Dennehy', 'Ivailo Dimitrov', '欧文·富尔 Olwen Fouere', 'Alexis Julemont']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:3136/阳光电影www.ygdy8.com.曼蒂.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/09/14/7f055523ce2d185c7d10e36eab97874e.jpg,帕诺斯·科斯马图斯 Panos Cosmatos
2018年动作《碟中谍6：全面瓦解》HD韩版中英双字幕,动作/惊悚/冒险,"8.1/10 from 120,973 users",[''],"['\u3000汤姆·克鲁斯 Tom Cruise ', '亨利·卡维尔 Henry Cavill', '文·瑞姆斯 Ving Rhames', '西蒙·佩吉 Simon Pegg', '丽贝卡·弗格森 Rebecca Ferguson', '西恩·哈里斯 Sean Harris', '安吉拉·贝塞特 Angela Bassett', '凡妮莎·柯比 Vanessa Kirby', '米歇尔·莫纳汉 Michelle Monaghan', '韦斯·本特利 Wes Bentley', '费雷德里克·施密特 Frederick Schmidt', '亚历克·鲍德温 Alec Baldwin', '梁杨 Yang Liang', '克里斯托弗·琼勒 Kristoffer Joner', '沃尔夫·布利策 Wolf Blitzer', '拉斐尔·琼勒 Raphael Joner', '安德鲁·卡扎纳夫·平 Andrew Cazanave Pin', '克里斯多夫·德·舒瓦西 Christophe de Choisy', '拉裴尔·德普雷 Raphael Desprez', '让·巴普蒂斯特·菲永 Jean Baptiste Fillon', '马克斯·盖勒 Max Geller', '奥利维尔·体班德 Olivier Huband', '亚历山大·普尔 Alexandre Poole', '阿利克斯·贝纳泽什 Alix Bénézech', '乔伊·安沙 Joey Ansah', '维利贝·托皮奇 Velibor Topic', '格雷厄姆·福克斯 Grahame Fox', '卡斯珀·菲利普森 Caspar Phillipson', '菲恩·乔利 Ffion Jolly', '鲁斯·贝恩 Russ Bain', '奈杰尔·艾伦 Nigel Allen']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:4091/阳光电影www.ygdy8.com.碟中谍6：全面瓦解.HD.720p.韩版中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/09/14/03fad854ddc2dbb4602c0b6d575510e2.jpg,克里斯托弗·麦奎里 Christopher McQuarrie
2018年梁朝伟动作《欧洲攻略》HD国语中字,喜剧/动作/爱情,"3.7/10 from 31,391 users",[''],"['\u3000梁朝伟 Tony Leung Chiu Wai ', '吴亦凡 Kris Wu', '唐嫣 Yan Tang', '杜鹃 Juan Du', '林子祥 George Lam', '华栖龙 Sergio Deieso', '雅各布 格拉夫 Jakob Philipp Graf', '元秋 Qiu Yuen', '刘家勇 Kar-Yung Lau', '罗莽 Meng Lo', '谢婷婷 Jennifer Tse', '周小飞 Xiaofei Zhou', '林德信 Alex Lam', '陈语安 Katie Chen', '黎烈弓 Cung Le', '杰佳·亚宁 JeeJa Yanin']",['ftp://ygdy8:ygdy8@yg72.dydytt.net:8277/阳光电影www.ygdy8.com.欧洲攻略.HD.1080p.国语中字.mp4'],2018,中国/英国,https://extraimage.net/images/2018/09/14/59515bb9fe1e9da776a2c499f3a3b6dc.jpg,马楚成 Jingle Ma
2018年剧情战争《c》BD中英双字幕,剧情/战争,/10 from 0 users,[''],"['\u3000Barry Atsma ....Walraven van Hall ', 'Jacob Derwig ....Gijs van Hall', 'Pierre Bokma ....Meinoud Rost van Tonningen', 'Fockeline Ouwerkerk ....Tilly van Hall', 'Raymond Thiry ....Van den Berg', 'Matteo van der Grijn ....Huub', 'Jaap Spijkers ....Ritter', 'Rest of cast listed alphabetically:', 'Daan Aufenacker ....Bankier De Nederlandse Bank', 'Christian Bronchart ....WAITER restaurant + Night show', 'Julien Croiset ....Bankier van Roon', 'Rob Das ....Kluisbewaarder', 'Michel den Hartog ....SD Lijfwacht Rost Van Tonningen', 'Allard Geerlings ....Grote Man', 'Filip Hellemans ....SD Nazi', 'Tom Magnus ....Ausland-SD Member', 'Peter Rene ....Werkman', 'Jochum ten Haaf ....Jaap Buys', 'Bart van der Schaaf ....Bankier Collenteur']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8289/阳光电影www.ygdy8.com.银行家的抵抗.BD.720p.中英双字幕.mkv'],2018,荷兰,https://extraimage.net/images/2018/09/12/aa8a163cbbcfba8d686a671308c2f68c.jpg,Joram Lürsen
2018年科幻喜剧《没有好英雄》BD中英双字幕,喜剧/科幻/恐怖,/10 from 0 users,[''],"[""\u3000Tim O'Leary ....Wyatt "", 'Nova Gaver ....Evie', 'Chad Crenshaw ....Lucas', 'Nathan Varnson ....Blake', 'Sheilah Griggs ....Darlene', 'Mindy Marie Miller ....Alien Queen', 'Roger Denesha ....Wounded Alien', 'Kevin Gagnepain ....Tom', 'Leutheri Gialouris ....Guard Alien', 'Charley Schwinger ....Young Wyatt', ""Tom Beaver ....Wyatt's Dad"", 'Bishop Stevens ....Clint', 'Emma Ve ....Police Clerk', 'Joe Hammerstone ....Grieving Man', 'Megan Newsham ....Girl Attacked', 'Frederick Ford Beckley ....Ex-Boyfriend', 'Rizwan Ali ....Paramedic', 'Josh Castleberry ....Alien']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:3135/阳光电影www.ygdy8.com.没有好英雄.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/09/13/370d304d9edef7bd8c314cf4c0f8b274.jpg,Johnny Xeno
2018年动作《边境杀手2：边境战士》BD中英双字幕,剧情/动作/犯罪,6.7/10 from 716 users,[''],"['\u3000本尼西奥·德尔·托罗 Benicio Del Toro ', '乔什·布洛林 Josh Brolin', '伊莎贝拉·莫奈 Isabela Moner', '凯瑟琳·基纳 Catherine Keener', '杰弗里·多诺万 Jeffrey Donovan', '马修·莫迪恩 Matthew Modine', '吉姆·戴佛提 Jim Devoti', '伊恩·鲍汉 Ian Bohen', '曼努埃尔·加西亚-鲁尔福 Manuel Garcia-Rulfo', '杰克·皮克金 Jake Picking', '布鲁诺·庇屈 Bruno Bichir', '杰克莫·巴泽尔 Jackamoe Buzzell']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:4089/阳光电影www.ygdy8.com.边境杀手2：边境战士.BD.720p.中英双字幕.mkv'],2018,美国/意大利,https://extraimage.net/images/2018/09/12/373cb454a965f33985854074f4a392d9.jpg,斯蒂法诺·索利马 Stefano Sollima
2018年剧情爱情《倾城十月》BD中英双字幕,剧情/爱情,6.2/10 from 274 users,[''],"['\u3000瓦伦·达瓦 Varun Dhawan ', '芭妮塔·桑德胡 Banita Sandhu', 'Gitanjali Rao', 'Sahil Vedoliyaa']",['ftp://ygdy8:ygdy8@yg72.dydytt.net:8275/阳光电影www.ygdy8.com.倾城十月.BD.720p.中英双字幕.mkv'],2018,印度,https://extraimage.net/images/2018/09/12/f29bb6031ac486f1d72b28e9f03eb053.jpg,Shoojit Sircar
2018年喜剧《雪耻女孩》BD日语中字,喜剧/动作/爱情,5.2/10 from 159 users,[''],"['\u3000桐谷美玲 Mirei Kiritani ', '铃木伸之 Nobuyuki Suzuki', '清原翔 Shô Kiyohara', '马场富美加 Fumika Baba', '佐津川爱美 Aimi Satsukawa', ""大和田伸也 Shin'ya Ôwada"", '竹内愛紗']",['ftp://ygdy8:ygdy8@yg90.dydytt.net:8389/阳光电影www.ygdy8.com.雪耻女孩.BD.720p.日语中字.mkv'],2017,日本,https://extraimage.net/images/2018/09/12/77be80bee58c869b3e4609c03717d2b6.jpg,三木康一郎 Kôichirô Miki
2018年惊悚喜剧《道师爷》HD国语中字,喜剧/惊悚,,[''],"['\u3000梁家仁 Ka-Yan Leung ', '林枫烨', '楼南光 Billy Lau', '付赫安琪 Anqi Fu-He']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:8288/阳光电影www.ygdy8.com.道师爷.HD.1080p.国语中字.mp4'],2018,中国,https://extraimage.net/images/2018/09/11/9edb6f4a728f16a0cb2ade184f65657b.jpg,刘轩狄
2018年动作奇幻《斗墓占花魁》HD国语中字,动作/爱情/奇幻/古装,,[''],"['\u3000刘道玄 ', '赵杰 Jet Chao', '张璐瑶 Luyao Zhang', '时晓飞 Xiaofei Shi', '李宜坤 YiKun Li', '孙茂峰']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:7288/阳光电影www.ygdy8.com.斗墓占花魁.HD.1080p.国语中字.mp4'],2018,中国,https://extraimage.net/images/2018/09/11/292a11ae84201aa199717334f2be7536.jpg,西岛
2018年科幻动作《游侠索罗：星球大战外传》BD中英双字幕,动作/科幻/冒险,"7.0/10 from 22,872 users",[''],"['\u3000阿尔登·埃伦瑞奇 Alden Ehrenreich ', '艾米莉亚·克拉克 Emilia Clarke', '伍迪·哈里森 Woody Harrelson', '唐纳德·格洛弗 Donald Glover', '保罗·贝坦尼 Paul Bettany', '乔纳斯·索塔莫 Joonas Suotamo', '菲比·沃勒-布里奇 Phoebe Waller-Bridge', '沃维克·戴维斯 Warwick Davis', '坦迪·牛顿 Thandie Newton', '克林特·霍华德 Clint Howard', '伊安·肯尼 Ian Kenny', '理查德·迪克森 Richard Dixon']",['ftp://ygdy8:ygdy8@yg45.dydytt.net:3134/阳光电影www.ygdy8.com.游侠索罗：星球大战外传.BD.720p.中英双字幕.mkv'],2018,美国,https://extraimage.net/images/2018/09/11/1a3d86b25760ffd7fa6fa337cef2e9bc.jpg,朗·霍华德 Ron Howard
